ID,Lon,Lat,Province,Cruise,Station,Depth [m],Bot. Depth [m],Pres [dbar],Salinity [psu],Fluorometer [V],Transmission [proz],pot.Temperature [┬░C],Sigma [kg m-3],Bac_all/ml,Bacterial Biomass Production per hour_[ng C/l/h],Bacterial Biomass Production per day_[microg C/l/d],Bacterial generation time (days)_[days],Glucose turnover rate _[per day],Glucose turnover time_[days],Amino acid turnover rate _[per day],Amino acid turnover time_[days],Chl a_mean chl a [microg/L],Dissolved Inorganic Nutrients_NO X ( microM),NO2 ( microM ),NO3 (microM ),PO4 ( microM ),Si  ( microM ),HNA/ml,LNA/ml,Bac_size [microm],HNA_size [microm],LNA_size [microm],Bac_SSC,HNA_SSC,LNA_SSC,Prokaryotes/ml,Picoplankton/ml,Nanoplankton/ml,Microplankton/ml,Eukaryotes/ml,Prokaryotes rel.microm,Pico rel.microm,Nano rel.microm,Micro rel.microm,Eukaryotes rel.microm,Prokaryotes SSC,Pico SSC,Nano SSC,Micro  SSC,Eukaryotes SSC,Syn/ml,Proc/ml,Syn_size [microm],Proc_size [microm],Syn SSC,Proc SSC,TPN[microg/l],POC [microg/l],Growth rate,DNA_div,DNA_ENS,RNA_div,RNA_ENS,MLD
217_60,-56.19667,-60.90472,APLR,PS79,217,60,1855.5,61.0,34.1882,0.1775,98.6064,0.7246,27.41,528550.0,77.1489734473127,185157536273551.0,3.53336137464662,155437849840843.0,643343948094964.0,809464797353704.0,123538417392479.0,2.6427780243556898,27.036824970019303,0.34,26.696824970019303,19.0,63.63946377116879,372053.846153846,153323.076923077,0.4933572833,0.4942917077,0.4911856457,2098.79,2168.25,1958.15,155.357142857143,808.9285714285719,1537.5,10.7142857142857,2314.28571428571,0.509875673669,0.987916625904,5.80396394686,25.6984159771,4.38938783594,6753.0,29589.27,185363.46,1301141.5,137775.77,10030.424387814699,0.0,0.793448772255812,0.0,5045.90594569525,0.0,394470198079944.0,173871490061283.0,0.196172173481482,,,,,
217_100,-56.19667,-60.90472,APLR,PS79,217,100,1855.5,101.0,34.2459,0.040999999999999995,100.0023,0.4902,27.4705,415419.23076923104,57.2737043732337,137456890495761.0,3.7258133364028,138003746831933.0,724618007087769.0,274849670237781.0,363835255517996.0,1.67014073279379,27.820130036672502,0.02,27.800130036672503,207.0,65.9962446435808,294842.307692308,117996.153846154,0.49374624409999995,0.4944908837,0.49189736450000004,2060.63,2094.98,1989.01,155.357142857143,380.357142857143,825.0,0.0,1210.71428571429,0.500313961754,0.970151861649,5.786139690900001,0.0,4.50213827678,5363.4,35857.46,252294.27,0.0,190919.09,8893.50914979416,0.0,0.819394662482043,0.0,5088.3919307142105,0.0,214207749813795.0,969487734884024.0,0.18603915923205303,,,,,
217_200,-56.19667,-60.90472,APLR,PS79,217,200,1855.5,201.0,34.5587,-0.0229,100.977,1.6236,27.6469,156326.923076923,7.48149636971478,179555912873155.0,20.8602824927115,881446343609657.0,113449900524273.0,200412356484777.0,498971229888192.0,0.0175260499061576,33.186757247364,0.31,32.876757247364004,245.0,81.6339932020925,100184.615384615,54153.8461538462,0.4913263073,0.4919779121,0.4902348125,2009.34,2046.04,1939.32,37.5,53.571428571428605,32.1428571428571,0.0,85.71428571428571,0.492761053181,1.7514344255,3.0394982511400004,0.0,2.23445839254,7773.43,170931.9,133179.83,0.0,156774.88,10243.5550785992,0.0,0.788584851602797,0.0,5037.94135252864,0.0,48492670757696.0,270567823946476.0,0.0332280821605426,,,,,
232_20,-55.36139,-61.40221999999999,APLR,PS79,232,20,324.2,20.0,34.0879,0.3548,95.4972,1.2608,27.2947,1118107.69230769,200.784256250771,481882215001851.0,2.9200174689254803,107699052863572.0,928513272318886.0,224163128116072.0,446103696180667.0,1.95625729237566,22.132777394639202,0.3,21.8327773946392,161.0,65.36996214585339,894934.615384615,216150.0,0.4867547021,0.4874520245,0.48480757609999997,2115.72,2181.93,1959.97,112.5,1151.78571428571,2239.28571428571,5.35714285714286,3380.35714285714,0.49963125144599996,0.971355120503,6.2023265501800005,33.648411199099996,4.66783703058,11454.36,21631.3,168570.97,5382949.0,120371.6,9775.66270561465,0.0,0.799262766491407,0.0,5055.426269331861,0.0,319975167512894.0,166992979943752.0,0.23737775131017,,,,,
232_40,-55.36139,-61.40221999999999,APLR,PS79,232,40,324.2,39.0,34.0935,0.3494,95.9708,1.2168,27.3022,798769.230769231,193.58146597556498,464595518341355.0,1.7868226591547,160532757141181.0,622925823868174.0,315299759117136.0,317158504275448.0,1.5979226073711599,23.7427544747235,0.3,23.4427544747235,16.0,64.1572081484433,587400.0,204473.076923077,0.49081128770000004,0.4915989617,0.4885973381,2094.09,2158.15,1922.73,139.285714285714,1639.28571428571,3048.2142857142894,10.7142857142857,4628.571428571429,0.498275378865,0.9268448134939999,5.280747609980001,24.8645072331,4.01404018634,5160.13,18898.99,100982.38,1438201.5,73409.01,10896.4244462426,0.0,0.7736855201676421,0.0,5013.543932874621,0.0,243884036317468.0,113954099714756.0,0.387921642368166,,,,,
232_60,-55.36139,-61.40221999999999,APLR,PS79,232,60,324.2,62.0,34.099000000000004,0.302,96.60799999999999,1.2044,27.3074,658730.769230769,167.218735381957,401324964916697.0,1.6379162413861001,140172505015958.0,71340666979316.0,28758590555151.0,347722186900042.0,1.24509545182212,24.5957219237559,0.3,24.2957219237559,164.0,64.9360785857216,469361.538461538,184588.461538462,0.4887433145,0.4897956965,0.4865802425,2071.25,2129.03,1932.45,91.07142857142858,1644.64285714286,2753.5714285714303,5.35714285714286,4350.0,0.496138218966,0.876406673469,4.95758527418,20.0772153831,3.67098991194,5325.0,17852.43,87066.52,663552.0,61614.68,11086.4707230951,0.0,0.7693484159823699,0.0,5006.441993344521,0.0,190763371065259.0,858693447709084.0,0.42318841650496297,,,,,
232_105,-55.36139,-61.40221999999999,APLR,PS79,232,105,324.2,103.0,34.2044,0.1961,98.5045,0.9490000000000001,27.409000000000002,676457.692307692,148.719482660743,356926758385783.0,1.44369496641247,110902589037121.0,901692204557354.0,334710212313036.0,298765906510422.0,1.6108954427642102,26.6003814070651,0.3,26.3003814070651,197.0,71.6965220121504,532780.769230769,140503.846153846,0.4884021353,0.48892123130000004,0.4865184773,2102.12,2159.72,1896.74,91.07142857142858,466.071428571429,701.785714285714,5.35714285714286,1146.42857142857,0.49488680704899995,1.027330965995,5.25161138694,21.624832099099997,3.81769845866,4747.15,49173.12,197671.63,2555420.0,138331.49,8300.16743315796,0.0,0.832935495194682,0.0,5110.56483018913,0.0,190630750730634.0,846049477159977.0,0.480120244709581,,,,,
232_200,-55.36139,-61.40221999999999,APLR,PS79,232,200,324.2,203.0,34.4184,0.0386,99.8279,0.8404,27.5882,292261.53846153803,32.9825612242379,79158146938171.0,4.7429281809757,385738612076576.0,259242909237585.0,105542098481878.0,947489214620559.0,0.435027639227885,30.9224652065464,0.01,30.912465206546397,213.0,83.74386755008791,221353.846153846,68876.92307692309,0.4899487937,0.49055947969999997,0.4880109557,2040.49,2092.08,1887.88,64.28571428571429,144.642857142857,214.285714285714,0.0,364.28571428571405,0.49367864515,1.020642128784,5.57235844934,0.0,3.9625157199800003,4544.42,94415.67,199893.02,0.0,159273.74,8983.15504366731,0.0,0.817348826131292,0.0,5085.04190603626,0.0,725360889919102.0,327286914736032.0,0.146143300954929,,,,,
235_20,-56.316390000000006,-61.285,APLR,PS79,235,20,308.9,21.0,34.1041,0.1918,96.3416,1.1407,27.3158,650269.230769231,75.4817819365986,181156276647837.0,4.42990448852794,726737240327689.0,137601315098301.0,790117654131558.0,126563429480528.0,0.9519459519382042,25.476272859553,0.32,25.156272859553,185.0,64.13993070473411,431792.307692308,214076.923076923,0.48820399130000003,0.4891888289,0.48627239689999996,2086.39,2161.24,1953.01,37.5,1451.78571428571,3605.35714285714,5.35714285714286,5030.3571428571395,0.494481918754,0.918657915397,5.802920276900001,27.4924030311,4.5884738081,4936.17,21706.36,95504.22,749383.0,75101.91,7505.075948511209,0.0,0.85108052104232,0.0,5140.27702312641,0.0,173764592036605.0,847448807954788.0,0.156470005697635,,,,,
235_40,-56.316390000000006,-61.285,APLR,PS79,235,40,308.9,42.0,34.1318,0.1201,98.4153,1.0459,27.3443,537307.692307692,76.3306255050897,183193501212215.0,3.57865589875836,870485658371558.0,114878400394411.0,13217815221119.0,756554682654538.0,0.654450897468015,26.074164901350798,0.31,25.7641649013508,193.0,64.260900836921,377469.23076923104,156369.23076923098,0.49085597329999997,0.49168374049999997,0.4889386205,2082.97,2153.33,1920.19,91.07142857142858,1398.21428571429,2100.0,5.35714285714286,3476.7857142857106,0.49620773898299997,0.8925712902799999,4.82816075698,24.606380887100002,3.5006593117400002,8339.94,21372.3,124396.07,530857.0,83262.04,8542.96258069433,0.0,0.827394592905072,0.0,5101.49169029625,0.0,136556243523955.0,655607682466507.0,0.19368925098398998,,,,,
235_60,-56.316390000000006,-61.285,APLR,PS79,235,60,308.9,61.0,34.1843,0.0397,99.2781,0.8503,27.3991,526519.230769231,53.1637256511925,127592941562862.0,5.06664109992525,899180580678219.0,111212366179632.0,133342259981336.0,749949790966473.0,0.3759509406907371,27.5679748693233,0.31,27.257974869323302,195.0,67.2191032975675,350180.76923076896,172234.615384615,0.4911683597,0.49193637409999996,0.4902845033,2075.15,2109.29,2014.24,85.71428571428571,835.714285714286,975.0,5.35714285714286,1789.2857142857101,0.5022418906589999,0.958976273764,4.7982231435800005,19.9661869951,3.31799398214,7214.67,39503.31,100252.79,763320.0,72663.92,9287.989701372091,0.0,0.81039210121332,0.0,5073.65037897479,0.0,81390084233135.0,389743772149086.0,0.13680605491677197,,,,,
235_100,-56.316390000000006,-61.285,APLR,PS79,235,100,308.9,102.0,34.2743,0.0076,100.2284,0.6139,27.4861,445457.692307692,40.901200869450996,981628820866823.0,5.63513887043697,234323611737034.0,42676023666033.0,941560970144461.0,106206611330392.0,0.25315785597622603,28.6625405940145,0.29,28.372540594014502,21.0,68.4135459181787,310326.923076923,132296.153846154,0.4908954989,0.4916828117,0.4891636481,2064.55,2110.47,1959.56,53.571428571428605,466.071428571429,551.785714285714,0.0,980.3571428571429,0.5069700259800001,1.020768472512,4.49578847606,0.0,3.2061688211000003,9628.78,38505.06,98686.72,0.0,72471.42,6428.722129486079,0.0,0.8756443206107328,0.0,5180.499856545221,0.0,761016295291483.0,420509473234415.0,0.123004454104287,,,,,
235_200,-56.316390000000006,-61.285,APLR,PS79,235,200,308.9,196.0,34.537,-0.0229,100.6211,1.2007,27.6597,189834.615384615,8.867150507776891,212811612186645.0,22.4232362779041,853181086904181.0,117208411596249.0,287146583302705.0,348254187285877.0,0.9119000912495648,33.4265496233008,0.07,33.3565496233008,233.0,84.42668688355359,137500.0,50811.5384615385,0.4911321365,0.49191047090000006,0.4889242757,2080.08,2117.73,1968.77,80.3571428571429,58.928571428571395,21.4285714285714,0.0,75.0,0.49253959038,1.8001984089400003,4.250369254100001,0.0,2.47336345794,5572.67,182423.27,444689.0,0.0,252241.36,9364.08037751087,0.0,0.808655612630606,0.0,5070.806906375949,0.0,297774250508982.0,381184695106922.0,0.0309120044925439,,,,,
241_20,-57.073609999999995,-61.24361,APLR,PS79,241,20,1846.1,20.0,34.0426,0.2518,97.4751,1.2264,27.2607,1058369.23076923,21.1633725135973,507920940326334.0,6.407933674012691,418410573949118.0,238999696054911.0,14093648214986.0,709539492362728.0,1.18596089716396,40620424207964.3,0.24177064792097305,24.8340816725832,143.748441702908,27790882217337.1,718553.8461538459,332623.076923077,0.48453476689999997,0.4852599017,0.48301153490000004,2027.63,2080.93,1919.27,91.07142857142858,1194.64285714286,1425.0,10.7142857142857,2614.28571428571,0.491515370085,0.8864394389810001,5.34788110818,26.4578380111,3.5925477151,2863.79,25998.4,180455.55,3814131.5,110679.54,10805.3124179095,0.0,0.7757648156211341,0.0,5016.94874630429,0.0,257757222279906.0,113929013609886.0,0.10817015528281698,2.00644419880751,7.436826400777326,2.2815601319414305,9.791945225384138,0.0
241_40,-57.073609999999995,-61.24361,APLR,PS79,241,40,1846.1,40.0,34.0534,0.1998,97.9749,1.1381,27.2752,357161.538461538,5.96044428265104,143050662783625.0,7.67026842201177,267144700369792.0,374328968014623.0,688476836031595.0,145248169243287.0,0.20164724500682898,41562573669692.7,0.24152227575446397,24.7857651538128,143.295541106878,29094130333496.1,235442.307692308,118207.69230769199,0.4846289885,0.48530469049999997,0.4833598349,2052.0,2091.71,2002.0,58.928571428571395,514.285714285714,364.28571428571405,0.0,878.571428571429,0.496726739199,0.957653535445,4.972848785219999,0.0,2.97022703754,7221.27,34400.26,279480.65,0.0,135441.05,10836.7709225168,0.0,0.77504689146995,0.0,5015.77315685771,0.0,105433473363519.0,456638418883085.0,0.0903680474298376,,,,,0.0
241_60,-57.073609999999995,-61.24361,APLR,PS79,241,60,1846.1,61.0,34.1766,0.0193,99.7337,0.4531,27.4168,265057.692307692,6.524318938863031,156583654532713.0,5.49972717693215,195453843921893.0,51162974333706.0,30786590587162.0,32481674031713.0,0.118955917462588,155361535667327.0,0.211522264200145,18.9497806240086,88.59125074753808,186508944934351.0,182007.692307692,80680.7692307692,0.48551315450000004,0.4864918001,0.48411768409999995,2071.68,2113.85,1972.72,48.21428571428571,364.28571428571405,230.35714285714297,0.0,578.571428571429,0.5037276165160001,1.036756734536,4.1482172747,0.0,2.60831111994,10587.86,48141.16,182552.67,0.0,98860.05,14636.5344587043,0.0,0.688331326141433,0.0,4873.77778967877,0.0,688827037811279.0,302561324834824.0,0.12603301186779903,2.21456575147942,9.157431646922241,2.69007433541484,14.732771046386222,0.0
241_100,-57.073609999999995,-61.24361,APLR,PS79,241,100,1846.1,101.0,34.241,0.0076,100.3395,0.3076,27.476999999999997,216784.615384615,2.17959242112709,523102181070503.0,36.7311910851888,749912027805387.0,133348974669268.0,389894123578511.0,256479885057471.0,0.0648212514561265,-42975405221568.2,0.26380842229743,29.1211503658551,183.933786504542,-87844812169120.2,152223.076923077,62742.307692307695,0.48496026049999996,0.4854650633,0.4837831097,1999.25,2035.43,1916.1,37.5,283.928571428571,139.285714285714,0.0,401.78571428571405,0.489453562246,1.7299767018599999,4.42409311758,0.0,2.61999983958,6187.14,67079.3,225431.81,0.0,121951.55,8014.03577647328,0.0,0.8394653932084659,0.0,5121.25743494348,0.0,525930779986084.0,236318712557356.0,0.0188708059848199,,,,,0.0
241_200,-57.073609999999995,-61.24361,APLR,PS79,241,200,1846.1,203.0,34.5385,-0.0229,100.9038,1.5491,27.6362,171176.923076923,3.00733149979725,72175955995134.0,57.25174420221229,265861232351543.0,376136073377453.0,12212200997143.0,818853211009174.0,0.0182937322000735,98471662341977.4,0.226519737174633,21.86728017586,115.93877742322701,107814827650907.0,109830.769230769,59696.1538461538,0.48402139850000003,0.48463549009999995,0.48284739530000004,2028.3,2098.54,1905.41,69.64285714285711,53.571428571428605,58.928571428571395,0.0,112.5,0.486563655912,1.9949228294999999,4.02708894018,0.0,3.0593908070599998,5964.0,118387.3,164235.36,0.0,142402.95,12736.9734921949,0.0,0.7316817876946591,0.0,4944.763485064679,0.0,237583015114069.0,98825680911541.0,0.0121070054758814,,,,,0.0
241_500,-57.073609999999995,-61.24361,APLR,PS79,241,500,1846.1,506.0,34.7183,-0.0229,101.2135,1.7202,27.7677,92526.9230769231,8.30630743573809,180133322119165.0,11.0017928885845,208864715887103.0,151926269640100.0,196063105029974.0,186833054925253.0,0.594744275521588,168110456012814.0,0.20816135693916601,18.295974116445603,82.4627182187255,204144157921509.0,60034.6153846154,31646.1538461538,0.48499230409999994,0.4858507733,0.4834021985,2021.95,2043.42,1986.07,10.7142857142857,26.785714285714302,5.35714285714286,0.0,32.1428571428571,0.4854957211,1.8078746775,2.5699617871,0.0,1.93488921306,7004.5,123784.6,312477.0,0.0,155233.33,15062.222723378798,0.0,0.678616564111266,0.0,4857.8700204529905,0.0,253083851809303.0,117960512141387.0,0.0630031111819199,,,,,0.0
241_1000,-57.073609999999995,-61.24361,APLR,PS79,241,1000,1846.1,1012.0,34.7229,-0.0229,101.2692,1.2224,27.8076,51911.5384615385,2.73985249620952,132929227026231.0,18.9884651111206,155041352936661.0,114830373840976.0,144713146410205.0,140823109886700.0,0.512850955314503,212175156619664.0,0.196544893096811,16.0361915442866,61.28037934427589,265097584514395.0,32534.6153846154,18826.9230769231,0.4848109301,0.4862288465,0.4823364005,2235.79,2893.69,2426.79,21.4285714285714,21.4285714285714,10.7142857142857,0.0,32.1428571428571,0.48666987135,1.7834117011000001,3.3817255531,0.0,2.3161829850999998,5778.5,238079.25,321766.5,0.0,265975.0,16533.549347627,0.0,0.6450389694032029,0.0,4802.88724000873,0.0,114251237378765.0,138263438044401.0,0.0365035918650425,,,,,0.0
241_1800,-57.073609999999995,-61.24361,APLR,PS79,241,1800,1846.1,1839.0,34.6998,-0.0229,101.1835,0.4495,27.8387,34438.4615384615,104.01755281125999,132929227026231.0,11.370863173916199,155041352936660.0,114830373840976.0,144713146410205.0,140823109886700.0,0.5128509553145021,212175156619664.0,0.196544893096811,16.0361915442866,61.2803793442758,265097584514396.0,24538.4615384615,9646.15384615385,0.4847991653,0.4856990177,0.4825327385,1997.47,2006.41,2062.89,32.1428571428571,26.785714285714302,0.0,0.0,26.785714285714302,0.499186416237,1.7349978038999998,0.0,0.0,1.7349978038999998,11346.17,178259.6,0.0,0.0,178259.6,16533.549347627,0.0,0.6450389694032029,0.0,4802.88724000873,0.0,114251237378764.0,138263438044401.0,0.277961633785081,,,,,0.0
244_20,-57.89306,-61.65833000000001,APLR,PS79,244,20,336.0,21.0,34.1417,0.9334,93.2568,1.2074,27.3416,545769.230769231,75.7684243930819,181844218543397.0,4.0167750843464,847304600954857.0,11802131121123.0,261081812143377.0,383021701814615.0,5.892694450003999,24.2005865575966,0.34,23.8605865575966,172.0,70.1287191591969,408184.615384615,135553.846153846,0.48544581649999996,0.4863878777,0.4835582369,2110.24,2170.43,1937.39,182.14285714285703,653.571428571429,916.071428571429,32.1428571428571,1548.21428571429,0.493294298033,0.971473825803,7.2850122935,24.278955831100003,4.96276160118,7558.36,26396.84,495258.93,2589554.17,307821.26,9859.31148264115,0.0,0.7973537921776609,0.0,5052.30035407561,0.0,503744930028915.0,192007611393929.0,0.172563104979709,,,,,
244_40,-57.89306,-61.65833000000001,APLR,PS79,244,40,336.0,41.0,34.1421,0.9079999999999999,93.3103,1.2044,27.3421,548942.307692308,86.6002609262883,207840626223092.0,3.5295042397204197,89153930822806.0,112165553528706.0,221794885675967.0,450867023805481.0,5.36871955685617,24.4250790311243,0.18,24.245079031124302,153.0,71.6786422236998,413388.461538462,133438.461538462,0.4846854389,0.4853736281,0.48264228530000003,2113.37,2178.84,1924.39,58.928571428571395,637.5,958.9285714285719,26.785714285714302,1553.57142857143,0.49916463639499997,0.9885070557439999,6.35389116866,22.8321554439,4.53248496398,8581.17,22629.18,454075.61,2986521.0,299620.47,12391.932692653401,819.6428571428571,0.7395560692673672,2.2204469015400004,4957.65749664093,218093.7,465609822422266.0,189430768489838.0,0.196386555584603,,,,,
244_60,-57.89306,-61.65833000000001,APLR,PS79,244,60,336.0,61.0,34.1485,0.8787,93.8598,1.1744,27.3492,550126.923076923,74.4348565786922,178643655788861.0,4.11952170942338,933933299463887.0,107074027724896.0,159203942626852.0,628125147845011.0,5.0818334486539,24.9370818884164,0.29,24.6470818884164,17.0,71.6965220121504,413684.615384615,134834.615384615,0.4848770813,0.4854926177,0.4830295433,2052.56,2105.04,1919.62,91.07142857142858,771.428571428571,889.285714285714,16.071428571428598,1623.21428571429,0.512970372451,0.989020017473,6.05427742426,21.02628906314,4.062353488219999,9474.64,40581.73,257541.38,1255718.0,167789.59,9141.278193791559,771.428571428571,0.813740249380669,2.0068428820599995,5079.13291866177,218093.7,421626083552837.0,177916902005672.0,0.16825914012648002,,,,,
244_100,-57.89306,-61.65833000000001,APLR,PS79,244,100,336.0,102.0,34.2193,0.0381,99.4396,0.9244,27.4225,225203.846153846,23.4599072653867,563037774369281.0,5.25884810254261,230894817938411.0,433097636806531.0,13886753513797.0,720110714866844.0,0.240868096076462,28.270541791262698,0.29,27.9805417912627,199.0,75.1027699447677,156876.923076923,67734.6153846154,0.4850510765,0.48673101770000005,0.4831208237,2120.19,2199.61,1936.94,112.5,91.07142857142858,101.785714285714,0.0,198.214285714286,0.488760478127,1.7237904269,6.1094736976199995,0.0,3.93472085434,4829.86,107288.0,395508.58,0.0,252101.57,9061.10992148433,0.0,0.815569794032152,0.0,5082.12876910192,0.0,604002526961267.0,280445766448975.0,0.131805894949659,,,,,
244_200,-57.89306,-61.65833000000001,APLR,PS79,244,200,336.0,203.0,34.4188,-0.0125,100.3304,0.6277,27.6016,185857.692307692,3.52442922374429,84586301369863.0,28.8592751591476,184071603737647.0,543266848169192.0,749434275979172.0,13343398241206.0,0.0699125901055655,31.3605193482339,0.23,31.1305193482339,219.0,81.9903958855962,128615.384615385,56142.307692307695,0.4841417813,0.4848430769,0.4824899621,2119.79,2187.22,1974.13,48.21428571428571,85.71428571428571,107.142857142857,0.0,187.5,0.48618844394199995,1.71202580682,4.6968270039,0.0,3.4039047719,6017.88,92316.44,203187.8,0.0,157890.17,11140.9379142007,0.0,0.768105403562361,0.0,5004.40658015984,0.0,356057868339121.0,185782135277987.0,0.0240181770587622,,,,,
247_20,-61.452780000000004,-62.350559999999994,APLR,PS79,247,20,327.4,20.0,34.1409,0.6487,91.0522,1.4305,27.3256,674553.846153846,56.8258247062048,316914575370926.0,18.8667952913041,508693381404221.0,196582074105142.0,658210424385989.0,151927098531271.0,2.58367519724776,25.736970385640696,0.27,25.466970385640696,186.0,71.42848022583709,445626.92307692295,224738.461538461,0.4848604661,0.4857764693,0.4830881093,2076.13,2158.63,1922.81,133.928571428571,2582.14285714286,7087.5,0.0,9610.71428571429,0.49181538482799997,0.926812917896,5.6536407649000004,0.0,4.56650662286,5298.0,21359.19,96095.01,0.0,76558.05,10798.8235583036,0.0,0.7759128998699839,0.0,5017.19123192044,0.0,257132099941373.0,12497854501009.0,0.138362164089642,,,,,
247_40,-61.452780000000004,-62.350559999999994,APLR,PS79,247,40,327.4,40.0,34.1491,0.4937,93.3414,1.3855,27.3353,691900.0,34.145913492828804,405336244433999.0,22.4692714393569,986241272232271.0,101395067125571.0,874220731931785.0,114387586964482.0,2.14322214692973,25.5212165895142,0.26,25.2612165895142,185.0,72.4308705804138,458276.92307692295,230407.692307692,0.48433966729999994,0.4852407581,0.48260709409999997,2065.17,2154.79,1910.69,128.571428571429,2421.4285714285697,7146.428571428571,5.35714285714286,9498.21428571429,0.493422964256,0.9255518547220001,5.4029080971,25.4041344591,4.4421613651800005,6259.58,21176.76,102366.93,185713.0,82292.12,8042.76700014203,0.0,0.8388097091693699,0.0,5120.18376269638,0.0,228976095095277.0,110185771137476.0,0.0712719407547654,,,,,
